seller,product_count,avg_rate,total_reviews
شرکت سحاب تجارت اسپادانا,118,68.23728813559322,6120
داروخانه آنلاین دارومن,58,68.20689655172414,2990
آذین مهر,31,68.19354838709677,5463
من و شما,86,68.18604651162791,2663
فکرچین,556,68.17985611510791,19173
کتابسرای اشجع,236,68.17796610169492,2559
لوازم اداری,34,68.17647058823529,1398
فیدار نامدار سورین,24,68.16666666666667,487
وقت خرید خوب,37,68.16216216216216,510
لوکسوره,61,68.1311475409836,5190
انتشارات عروج ایمان,138,68.1159420289855,4812
کالافان,38,68.10526315789474,6082
کتابکالا,12403,68.05611545593808,180913
بازرگانی قدیانی,62,68.03225806451613,486
بازرگانی اسپینو,77,68.02597402597402,2713
گروه طراحی گراسیپا,319,68.01253918495298,6303
مس زنجان,69,68.0,1077
جیک,181,67.98895027624309,947
گلسو,114,67.98245614035088,9757
فروشگاه فیلتر قام,24,67.91666666666667,1008
گالری هارمونیک,62,67.90322580645162,7429
دنیای سلامتی زیبایی,82,67.90243902439025,1072
کامودیتی,32,67.875,808
مانلي,74,67.86486486486487,2992
یک درجه فراتر,40,67.85,449
گالری عطر ایران,43,67.81395348837209,991
رهامه گالری,258,67.81395348837209,3130
دکوماتوس,30,67.8,277
نشر دلهام,20,67.8,303
وهامان,288,67.79861111111111,4491
سایدا سنتر,84,67.78571428571429,26400
تولیدی آرکو,62,67.7741935483871,2581
گالری ناصر,25,67.76,4234
داروخانه حکیم گل,402,67.73134328358209,24543
استارنت,22,67.72727272727273,933
ماهرخ شاپ,77,67.68831168831169,690
آمیتیس مارکت,61,67.67213114754098,42992
شرکت پدیده شمیم قائم,74,67.64864864864865,752
لوازم آرایشی و بهداشتی بالرین,86,67.62790697674419,674
یاساطب,45,67.6,1033
ساترین شاپ,57,67.57894736842105,3280
به پخش نوین,65,67.56923076923077,1728
بی بی باف ترنج,74,67.56756756756756,2279
نارمک سنتر,129,67.51937984496124,2100
نواتک,43,67.44186046511628,1465
پیکسل باز,50,67.4,1397
فروشگاه ژپتو,42,67.38095238095238,2688
نیلند,66,67.33333333333333,483
آنالند شاپ,38,67.3157894736842,873
طهران کالا,233,67.28755364806867,29634
بازرگانی سانای,103,67.28155339805825,6229
نوریانی استور,99,67.27272727272727,5396
آرکا تحریر,153,67.25490196078431,14064
کیف سازان,214,67.22429906542057,14090
پخش اورین,79,67.21518987341773,3617
شانیلند,56,67.21428571428571,4388
بازرگانی ارکیده,88,67.20454545454545,7166
رز کلین,32,67.1875,1570
یگانه ابزار,54,67.18518518518519,1933
مولتی آلفا,27,67.18518518518519,4863
گالری جورواجور,24,67.16666666666667,1555
لیما بوم,33,67.15151515151516,1280
الی سرگل,35,67.14285714285714,320
چرم دیاکو,81,67.1358024691358,12168
تریکو صالحی,23,67.1304347826087,86
باران رخ,20,67.1,1356
شایان ویژن,63,67.07936507936508,1838
هامتو کو,122,67.06557377049181,1760
پوشاک مجیک,49,67.06122448979592,1074
انتشارات صدرا آثار استاد مطهری,78,67.05128205128206,493
چاپ پاییزان,87,67.01149425287356,608
تولیدی برهان تن پوش,97,67.01030927835052,21031
کوه مان,93,66.98924731182795,10968
پخش آرکا مارکت,366,66.97814207650273,11758
آرتا لند,79,66.9620253164557,709
گیشا تجارت قشم,51,66.94117647058823,4719
تحریرمهراد,36,66.88888888888889,2477
بازار دهکده,70,66.88571428571429,944
پارس مهر,46,66.8695652173913,497
فروشگاه مجدالاشرافی,26,66.84615384615384,92
سورفین,24,66.83333333333333,1715
هارمونی مارکت,155,66.81290322580645,1772
راحات گییم,25,66.8,1797
رسا کالا,89,66.76404494382022,2980
کینگ وایت,184,66.76086956521739,13996
بازرگانی گیلدا,27,66.74074074074075,6141
بازرگانی سلامت پوست,73,66.73972602739725,7766
فن آوران هایا البرز,49,66.73469387755102,470
ندای مردم,41,66.73170731707317,266
گیسو استور,42,66.71428571428571,4283
ثنابانو,29,66.6896551724138,696
نیودیران,37,66.64864864864865,1780
صورتی سنتر,49,66.61224489795919,3563
سنجاقک نوت,23,66.6086956521739,53
ماندارین,299,66.60200668896321,10472
بازرگانی تانیان,165,66.5939393939394,5684
پخش شاهکار,128,66.59375,1958
بازرگانی مینال,28,66.57142857142857,224
پاریس بیوتی,103,66.5631067961165,1279
فروشگاه بندرشهر,57,66.49122807017544,530
محصولات سالم بهارنارنج,58,66.48275862068965,382
عالی قاپو,81,66.46913580246914,632
فروشگاه انصاری بازار,56,66.46428571428571,433
کیتی استور,50,66.44,3451
فرابوک,96,66.4375,9399
شرکت فرش سهند,165,66.42424242424242,4056
تولید لباس بچگانه گراکو,140,66.38571428571429,1102
پرهام شاپ تهران,69,66.34782608695652,1223
فردوس تحریر,47,66.34042553191489,401
نی نی سیس,30,66.33333333333333,271
نی نی ک,96,66.33333333333333,1462
کوتکا,1009,66.31119920713577,77623
خانه عطری,26,66.3076923076923,125
بهکامان صبا,156,66.2948717948718,1177
آنکادر,21,66.28571428571429,1239
الماس تجارت ایرانیان,416,66.28365384615384,29698
کتابفروشی اندیشه,560,66.28214285714286,6619
فرگل گالری,111,66.1981981981982,7740
آفرمارت,55,66.18181818181819,9578
فردزند,24,66.16666666666667,164
خرازی فرهاد,125,66.16,16588
پخش پدیده,52,66.15384615384616,2701
پیشگامان,119,66.15126050420169,1344
پاپیلون دستسازه,280,66.15,11814
پازل شاپ,219,66.12785388127854,12699
میرا الکتریک,34,66.11764705882354,497
سنتر تهران,93,66.10752688172043,1624
دستچین کالا,428,66.09345794392523,4390
گروه آپادانا,22,66.0909090909091,782
کارلوس,24,66.08333333333333,1664
دیاموند بلک,250,66.064,19756
یانگوم,1952,66.05430327868852,198134
لینوفر,53,66.0,140
ایرانیان توس,30,66.0,502
فروشگاه یشیل,35,65.94285714285714,3282
تولیدی فانتزی,165,65.92727272727272,5954
پخش پایتخت,77,65.8961038961039,4794
سی و سه پل,188,65.85106382978724,8012
نوین رایانه جانبی,370,65.84864864864865,2615
شیمر بیوتی,25,65.84,180
ویفا توریست کمپ,24,65.83333333333333,85
گالری شعله,33,65.81818181818181,718
فامیلیران,55,65.81818181818181,337
بازرگانی آوان,168,65.80952380952381,3360
کوهنوردی و کمپینگ و تاکتیکال,124,65.79032258064517,6292
عطاری فراهانی,38,65.78947368421052,184
اکسالیس,37,65.78378378378379,3064
پخش روژا,27,65.77777777777777,2850
سیسمونی,44,65.77272727272727,1209
کوچه کتاب استور,2226,65.7726864330638,19369
امیدوار,26,65.76923076923077,832
 فرنوشک,60,65.76666666666667,2001
ایفوریا گالری,210,65.74285714285715,4225
حاجی ارزونی تهران,85,65.74117647058823,3841
کیفانی چرم,59,65.72881355932203,1476
گلاریس هنر,21,65.71428571428571,1814
لی لی بیوتی,41,65.70731707317073,4503
مدبیس,281,65.69395017793595,27619
زمین کالا,39,65.6923076923077,6928
 گیتا,58,65.6896551724138,1378
بازرگانی ایران نوین,63,65.68253968253968,3396
رخ پلاس,78,65.66666666666667,3062
نکویار,106,65.66037735849056,638
تیج,133,65.65413533834587,1816
بازرگانی فدائی,45,65.64444444444445,964
فرهنگسرای ماهور,28,65.64285714285714,284
تک مونده,22,65.63636363636364,367
ارزانکده کوکاتیل,100,65.62,3758
شاهان نوین,46,65.6086956521739,568
براسیس,20,65.6,167
اکو مال,50,65.6,3306
کریمانه,29,65.58620689655173,193
مرسین,38,65.57894736842105,968
چشمک کالا,33,65.57575757575758,2140
اورین کو,27,65.55555555555556,2936
تکسام,29,65.51724137931035,1246
هشت تا هشت,77,65.48051948051948,3347
کارناوال کلاه,73,65.47945205479452,17362
هودانا,244,65.4672131147541,1995
فروشگاه کیف نت,22,65.45454545454545,1794
مد و استایل دوستان,22,65.45454545454545,525
کفش شاهین اصفهان,73,65.45205479452055,334
خوشگل موشگل,29,65.44827586206897,541
جهان رایانه,119,65.4453781512605,3266
فروشگاه گالری شفق,149,65.43624161073825,3019
لوازم پزشکی شیراز,39,65.43589743589743,880
زی گروپ,602,65.43189368770764,13918
باکسیتو,52,65.42307692307692,1461
کفاش مشهد,79,65.41772151898734,1664
نویا مد,37,65.4054054054054,1407
پایتخت نوین,57,65.40350877192982,604
الماس آذر سبزینه,69,65.3913043478261,9668
پاما شوز,501,65.3812375249501,4611
 فروشگاه جوی مارکت,118,65.37288135593221,5857
پایون توزیع کالا,60,65.36666666666666,923
اسپنکوژل,22,65.36363636363636,198
بازرگانی آرادین,37,65.35135135135135,2018
بافت کرک,55,65.34545454545454,544
مرکز تامین تجهیزات تصفیه آب,206,65.33980582524272,6721
زرین پیرکس آزما,179,65.31843575418995,5106
پرنیان تجارت,25,65.28,2362
ورزشی کالا,22,65.18181818181819,848
خلیج فارس,97,65.15463917525773,2897
میکاسا تویز,96,65.10416666666667,4403
محصولات بهداشتی پرنسس,20,65.1,133
فروشگاه سیسمونی آرمین,22,65.0909090909091,98
سارنگ بوک,187,65.0909090909091,3513
شبکه پخش دید برتر,511,65.08023483365949,8407
پرشین پرفیوم,26,65.07692307692308,3134
فروشگاه آرایشی بهداشتی سعید,52,65.07692307692308,990
ایران تحریر شاپ,210,65.04761904761905,11946
پخش کالای شمس,23,65.04347826086956,1624
فکری و آموزشی میثاق,25,65.04,408
مستر دیمو,22,65.0,141
بنپوش,135,64.99259259259259,14593
هشت خرداد,117,64.99145299145299,3138
شرکت چم تویز,327,64.9908256880734,46639
سیما پخش,117,64.97435897435898,346
سوریکا,23,64.95652173913044,1238
اوپوس,296,64.93243243243244,13357
کیمدی شاپ,127,64.92913385826772,854
دنیای برچسب و تحریر,26,64.92307692307692,322
پخش پارتاک,241,64.92116182572614,13733
آریاکار,31,64.90322580645162,1596
راک استار گیم,50,64.88,4627
مهرآذین,114,64.87719298245614,4641
زعفرانیه,295,64.87457627118644,21108
بادیزلند,21,64.85714285714286,55
آشام شاپ,49,64.85714285714286,6767
آلپاين,75,64.85333333333334,909
هیرلند,59,64.8135593220339,1319
الف با,186,64.80645161290323,8811
ایران ایتالی,20,64.8,794
کتاب باغ,30,64.8,535
فیتنس سیتی,28,64.78571428571429,1586
شرکت عصر آتی,31,64.7741935483871,7082
حرفه هنرمند,26,64.76923076923077,29
فروشگاه هم تاس,21,64.76190476190476,3743
فروشگاه کانون,168,64.75,4748
نو آوران سلامت,83,64.74698795180723,1015
راز مارکت,38,64.73684210526316,1342
بی اکسلنت,70,64.71428571428571,442
بیوتی سرای ایران,106,64.69811320754717,5445
آلما مد,150,64.68,3737
جورواجور شاپ,83,64.67469879518072,4399
آرمان پرداز,87,64.66666666666667,14511
وارونه,182,64.65934065934066,9787
لیاناهوم,35,64.62857142857143,3604
مهرنور,158,64.60759493670886,2137
آوا پات,76,64.60526315789474,1045
هادلند,2083,64.5933749399904,49667
منوشما,50,64.56,622
شادرنگ,122,64.55737704918033,6403
پارس کیان,22,64.54545454545455,2805
ماهان تن پوش,45,64.4888888888889,1753
میرور شاپ,38,64.47368421052632,479
زلال سازان مهر ایران,72,64.38888888888889,4500
تری لیوم,36,64.38888888888889,4945
سپند آسا,227,64.37885462555066,13832
لونا مارکت,275,64.37818181818182,27005
 بستان بوک,51,64.3529411764706,5438
فروشگاه هنر افق,40,64.35,1777
شرکت زلال قطره پارس,48,64.33333333333333,1254
کوثر استور,169,64.31952662721893,16149
پر پریا,39,64.3076923076923,5524
رویا کاغذی,101,64.25742574257426,1027
جیبی بوک,164,64.2560975609756,8185
راه مدرسه,371,64.23180592991913,9196
پاسارگاد اسپادانا,45,64.22222222222223,318
آفیس من,196,64.18367346938776,4318
جلوه دلدار,44,64.18181818181819,1774
بوک نت,1524,64.16797900262468,12188
ماهان ماهرو,37,64.16216216216216,758
گالری هستی و هلنا,251,64.14342629482071,4718
کتاب فروشی مولانا,420,64.12857142857143,4979
ساچو,32,64.125,317
سادنیز,225,64.10666666666667,5921
استودیو هنری مریم,97,64.0618556701031,756
شهراد اپوکسی,87,64.04597701149426,885
پخش مهلا,45,64.04444444444445,5324
ملکا شاپ,127,64.01574803149606,24138
گالری هدیه کارن,65,64.0,1840
پروندبوم,33,64.0,482
نو دوخت,21,64.0,413
گدیر,96,63.958333333333336,1244
بازار تخفیف,85,63.95294117647059,4150
کیدز لند,37,63.945945945945944,347
آریا پروشاپ,37,63.891891891891895,1990
عطر و رنگ,150,63.86666666666667,39573
چرم بارثاوا,118,63.86440677966102,1539
ایده پردازان مارال,172,63.825581395348834,2043
گروه بازاریابی کیانا,22,63.81818181818182,578
بازرگانی رایان رایحه,31,63.806451612903224,804
ماهشاد شاپ,29,63.793103448275865,310
تولید کلاه تهران,33,63.75757575757576,1567
محمودی راد,22,63.72727272727273,8536
رزالیاگالری,145,63.724137931034484,1208
مازوکندل,21,63.714285714285715,313
دومیلون,384,63.713541666666664,14109
کنفکده,27,63.7037037037037,478
رادمهر هوم,40,63.7,458
نوا بردگیم,26,63.69230769230769,287
تویز کیدز فانی,55,63.67272727272727,1746
نانو چرم,27,63.629629629629626,352
آکام من,75,63.626666666666665,2443
گالری هنری پرنسا,32,63.625,4678
آدین چرم,322,63.61490683229814,12004
رویال چرم,98,63.59183673469388,1536
نیلگون شاپ,44,63.59090909090909,1878
هلن گالری,180,63.56666666666667,936
پوشاک بنیس,96,63.541666666666664,3444
کیف و کفش حمید,37,63.513513513513516,304
لیانو شاپ,96,63.5,2832
آویده شوز,52,63.5,622
کفش نسیم,70,63.48571428571429,2191
فریمند,84,63.476190476190474,1469
چرم گیال,34,63.470588235294116,81
گلدان,60,63.46666666666667,2107
امیرو کالا,59,63.45762711864407,1185
عطریات اوا,66,63.45454545454545,2311
فروشگاه لطافت,59,63.42372881355932,1005
بازرگانی زیو,124,63.403225806451616,659
کالایاری,152,63.39473684210526,4347
دست سازه های ابریشم,211,63.39336492890995,4100
اکسسوری نامی,52,63.38461538461539,2483
آریان تجهیزراد,122,63.377049180327866,7906
ژینو پوشاک,31,63.354838709677416,1095
چرم کروماکی,304,63.30921052631579,12795
